0,v_0 (V):,v_1 (V):,v_2 (V):,v_3 (V):,v_4 (V):,v_5 (V):,v_6 (V):,i_0 (A):,i_1 (A):,i_2 (A):,i_3 (A):,i_4 (A):,i_5 (A):,i_6 (A):,tq_0 (Nm):,tq_1 (Nm):,tq_2 (Nm):,tq_3 (Nm):,tq_4 (Nm):,tq_5 (Nm):,tq_6 (Nm):,pos_0 (m or rad):,pos_1 (m or rad):,pos_2 (m or rad):,pos_3 (m or rad):,pos_4 (m or rad):,pos_5 (m or rad):,pos_6 (m or rad):,pos_ref_0 (m or rad):,pos_ref_1 (m or rad):,pos_ref_2 (m or rad):,pos_ref_3 (m or rad):,pos_ref_4 (m or rad):,pos_ref_5 (m or rad):,pos_ref_6 (m or rad):,vel_0 (m/s or rad/s):,vel_1 (m/s or rad/s):,vel_2 (m/s or rad/s):,vel_3 (m/s or rad/s):,vel_4 (m/s or rad/s):,vel_5 (m/s or rad/s):,vel_6 (m/s or rad/s):,vel_ref_0 (m/s or rad/s),vel_ref_1 (m/s or rad/s),vel_ref_2 (m/s or rad/s),vel_ref_3 (m/s or rad/s),vel_ref_4 (m/s or rad/s),vel_ref_5 (m/s or rad/s),vel_ref_6 (m/s or rad/s),
8.04,-0.000302606504719,0.0109045346606,-2.71327656975,-0.940772056661,0.0161153815009,0.0153791804352,0.0155092958306,0.0155642994618,0.216444261118,-54.269512317,-18.8116780289,0.321439380101,0.308234553068,0.30992125348,0.0048494267515,0.064919558068,-16.2808868694,-5.64347204947,0.0964245786144,0.0924757904566,0.0929741705178,4.88758405481E-6,-0.0000152547017933,0.0000309944152832,-7.62905756346E-7,2.38418579102E-6,2.86102294922E-6,5.24520874023E-6,0,0,0,0,0,0,0,-0.00323134544306,-0.000719552685041,0.0397229753435,-0.000182176008821,0.0000875883270055,0.000131886146846,0.0000748035963625,0,0,0,0,0,0,0,
8.08,-0.000526851523618,0.00998361617043,-2.71359810104,-0.94088215135,0.0160516262724,0.0153202433625,0.0155170682763,-0.0394336165105,0.202098135419,-54.2189428995,-18.8157922783,0.321793159412,0.299866315018,0.309715117218,-0.0120708898368,0.0606496557257,-16.2606895582,-5.64472226059,0.09654428644,0.08990540657,0.0929093164297,4.70877739644E-6,0.0000128746032715,0.0000486373901367,3.33786010742E-6,3.33786010742E-6,3.81469726563E-6,3.33786010742E-6,0,0,0,0,0,0,0,0.00925573799759,0.000158429145813,-0.0492608100176,0.000106609310023,-0.000129162799567,0.000258227228187,9.50181856751E-7,0,0,0,0,0,0,0,
8.12,-0.00061805246733,0.0101560881705,-2.71452173462,-0.940902703032,0.016110534173,0.0151935000458,0.0155639890527,-0.0421176130622,0.204828406557,-54.215350604,-18.8183890148,0.323358756231,0.308356524951,0.311022566988,-0.012883255283,0.0614627439935,-16.2639794805,-5.64551949571,0.0970171941422,0.0925443451856,0.0933046266458,0.0000199675487238,0.0000123977661133,0.0000772476196289,3.81469726563E-6,-3.42030512002E-6,8.10623168945E-6,-1.38958978368E-6,0,0,0,0,0,0,0,0.00255824555643,0.000228366581723,0.0165440980345,-0.00006058299914,-0.000193753745407,-0.000724121928215,-0.00108372163959,0,0,0,0,0,0,0,
8.16,-0.000609612765588,0.00959094077065,-2.71514152756,-0.94096197389,0.0160803813477,0.0153447527924,0.015731557569,-0.0109668002006,0.192851729914,-54.2723247123,-18.8183877949,0.327224769144,0.300015515222,0.314507931816,-0.00327982793426,0.0578641265949,-16.2814431984,-5.64550924111,0.0982142402614,0.0899473250615,0.0943513527151,0.0000224709747272,8.10623168945E-6,0.000063419342041,5.72204589844E-6,-8.5471026523E-7,4.29153442383E-6,-8.92532898433E-6,0,0,0,0,0,0,0,0.00401074253023,0.000165324818227,-0.0250641684979,-0.000182213960215,-0.000415145885199,-0.000293675810099,-0.000396194402128,0,0,0,0,0,0,0,
8.2,-0.00116515179607,0.00976856261208,-2.71437191238,-0.940896885618,0.0160222450017,0.0154015738104,0.01583765495,-0.0526592520019,0.193781803818,-54.2078677605,-18.8183716796,0.320419075915,0.303703035916,0.316881511154,-0.0160424107346,0.0581212957417,-16.2604411418,-5.64551512029,0.0961255075735,0.0910748404391,0.0950655234476,0.0000211596197914,0.0000200271606445,0.000167846679688,2.86102294922E-6,4.76837158203E-6,2.86102294922E-6,0.0000152587890625,0,0,0,0,0,0,0,0.00684688147157,-0.0000848391791806,0.00186288228724,-0.0000218762725126,0.000025462184567,-0.00194021768402,-1.49640254676E-6,0,0,0,0,0,0,0,
8.24,-0.000991076024461,0.0103265767673,-2.71556843986,-0.940926687941,0.016039649558,0.015489015595,0.0153740158034,-0.00787040597251,0.205805760321,-54.7063504945,-18.8175221909,0.321036126313,0.304807768099,0.306670050586,-0.00226152917078,0.061735679971,-16.4151966625,-5.64524822754,0.0963128640203,0.0914008925647,0.0919942629633,0.0000236034047703,-0.0000158632301464,0.000162601470947,4.29153442383E-6,2.86102294922E-6,-1.80793756499E-6,9.53674316406E-6,0,0,0,0,0,0,0,0.0025888599921,0.000052578317991,0.0210315156728,0.000587290211115,0.000522667076439,-0.0010955495527,-0.00057204766199,0,0,0,0,0,0,0,
8.28,-0.00124691169358,0.0111845656584,-2.71312727203,-0.940957586988,0.0159614959478,0.0153830952625,0.0153601398421,0.0148817210228,0.223158340686,-54.4946435134,-18.8205699134,0.299593385733,0.308515477059,0.290973116103,0.0047963492643,0.0669430607685,-16.3503272046,-5.64618279214,0.0897143779429,0.0925617562161,0.0871566874914,0.0000250935518125,-0.0000484183292428,0.000114917755127,6.67572021484E-6,7.62939453125E-6,1.90734863281E-6,0.0000119209289551,0,0,0,0,0,0,0,-0.00565127329901,-0.000300703803077,0.0295023843646,0.0028245204594,0.000437672249973,0.00247527705505,0.00449089240283,0,0,0,0,0,0,0,
8.32,-0.00117561802827,0.0105355271969,-2.71431106796,-0.94091204904,0.0159391799688,0.0152094311695,0.0153744449569,0.0193761783466,0.206418799618,-54.8031012004,-18.8179943943,0.318996522417,0.310109809339,0.309822698282,0.0061702579949,0.0618898753494,-16.4462454922,-5.6453962634,0.0957007310838,0.0930822860178,0.0929662578107,0.0000272989145742,-0.000085218809545,0.000123023986816,1.90734863281E-6,5.72204589844E-6,0.0000109672546387,9.53674316406E-6,0,0,0,0,0,0,0,-0.00401141354814,0.000199759582756,0.0616224370897,0.000352006871253,-0.000703907338902,-0.0000499314628541,-0.000564862857573,0,0,0,0,0,0,0,
8.36,-0.00136429097302,0.0109268161666,-2.71312101996,-0.940893976912,0.0159462848424,0.0153209156971,0.0154665698958,-0.0404451685555,0.219075692428,-53.8545933945,-18.8175827248,0.321729047415,0.297488818941,0.310729465139,-0.0122432118091,0.0657272024709,-16.1528442076,-5.645272344,0.0965420754791,0.089172233224,0.093230490102,0.0000411867840739,0.0000553131103516,-0.000038999649405,2.86102294922E-6,4.29153442383E-6,3.81469726563E-6,3.81469726563E-6,0,0,0,0,0,0,0,0.00426322827116,5.62567583984E-6,-0.00484075956047,0.00201746076345,-0.000495016458444,-0.00216783955693,0.000137446913868,0,0,0,0,0,0,0,
8.4,-0.00129968549364,0.00921189636518,-2.71091742312,-0.940876143202,0.0161065100227,0.015281004427,0.0155414333297,0.00531177646363,0.180275676295,-54.2342485876,-18.8047460818,0.331605159679,0.303727759346,0.310080933775,0.00185441199189,0.0540496841302,-16.2704070773,-5.64131735134,0.0995605058974,0.0911025583938,0.0930180490257,0.0000308752023557,0.0000224113464355,-0.0000206793010875,1.90734863281E-6,-1.71800627413E-6,4.29153442383E-6,-1.21232142192E-6,0,0,0,0,0,0,0,-0.00807266123593,0.000176912668394,0.0305563602597,-0.000527054420672,0.00222845724784,-0.00184776610695,-0.00257877237163,0,0,0,0,0,0,0,
8.44,-0.000993073050726,0.0106389153616,-2.71226896574,-0.940885880571,0.0160601115764,0.0152600712757,0.0156129625286,0.0192997964313,0.212036450215,-54.0484093959,-18.8177440304,0.323518462902,0.305612531322,0.312623083842,0.00611628274143,0.0636047529227,-16.2128814028,-5.64532342928,0.0970748407987,0.0916871852785,0.0937899570966,0.0000203847994271,-0.0000337122073688,-0.0000439607210865,1.43051147461E-6,-1.32067953018E-6,7.62939453125E-6,-3.52791107616E-6,0,0,0,0,0,0,0,-0.00216593383811,-0.000395382463466,-0.0481147058308,-0.000273999175988,0.0001415660372,-0.000248093623668,-0.000404052203521,0,0,0,0,0,0,0,
8.48,-0.000818598291794,0.0105874312971,-2.71234311347,-0.940723512622,0.0160318285895,0.0153528637867,0.0156174140159,-0.0116610460301,0.210606625423,-54.5106145214,-18.8165863695,0.323031693637,0.305456450972,0.311056789868,-0.00345905614397,0.0631724709561,-16.3553822918,-5.64499354517,0.0969294674399,0.0916235950853,0.0933062745399,0.0000152587399498,-9.26972734305E-6,8.58306884766E-6,-4.6293662308E-6,2.38418579102E-6,2.38418579102E-6,-2.20656988859E-6,0,0,0,0,0,0,0,-0.00399507489055,-0.0000153740256792,0.0140506271273,0.0000186002871487,0.000228842298384,0.000142259057611,0.000172939500771,0,0,0,0,0,0,0,
8.52,-0.000817536363688,0.010986342854,-2.71277599431,-0.940808762407,0.0160601268944,0.0152842469197,0.015722373898,-0.0245629534839,0.22711692895,-54.2009551271,-18.8335299074,0.321649384131,0.304165073037,0.319400553743,-0.00743732126359,0.0681966626174,-16.2598318318,-5.65020359438,0.0964985389579,0.0912368563664,0.0958614417545,0.0000115632474262,-0.0000790346093709,-0.0000492226572533,-2.02411297323E-6,9.53674316406E-7,8.10623168945E-6,-7.58616988605E-6,0,0,0,0,0,0,0,0.00267299916595,-0.000595619203523,-0.00968667306006,-0.00145765836351,0.000247236806899,0.000973399553914,-0.00078777782619,0,0,0,0,0,0,0,
8.56,-0.000682574279953,0.0111752069017,-2.71200075333,-0.94077885879,0.0161121128289,0.0152622170429,0.0151350304525,-0.0106573398667,0.225875967269,-53.9955958868,-18.8158638573,0.322129646757,0.307898921375,0.302476341277,-0.00317225074557,0.0677825554244,-16.1966419395,-5.64476154621,0.0966379556119,0.0923917979167,0.0907410334849,0.0000120997519844,-0.0000262888588622,-0.0000695060371072,-1.30788555452E-6,-9.75368720901E-7,2.38418579102E-6,0.000023365020752,0,0,0,0,0,0,0,0.000588961644098,0.0000635111500742,0.00722436141223,0.0000850718279253,0.0000539007014595,0.00038038668572,0.0000726592261344,0,0,0,0,0,0,0,
8.6,-0.00100708016492,0.0112074111999,-2.71137434801,-0.940892080575,0.0161346320056,0.0152027077656,0.0151452824514,-0.0488630494698,0.224554219639,-54.288406558,-18.8292877359,0.321739072897,0.289981673303,0.304978409863,-0.0148982602257,0.0673696491888,-16.2872406587,-5.64888170514,0.0965137754756,0.0868772313076,0.0915107959658,-8.94130096185E-7,-0.0000831449724501,-0.0000318730490108,5.24520874023E-6,-3.53923633156E-6,6.19888305664E-6,0.0000200271606445,0,0,0,0,0,0,0,0.000305841880618,0.000809593999293,-0.00210081925616,-0.000178140355274,-0.000424090074375,-0.000921798637137,0.000222967821173,0,0,0,0,0,0,0,
8.64,-0.000757007995877,0.0111833865016,-2.71268646188,-0.940855173378,0.0161081347035,0.0154042090397,0.0152624413411,-0.0109701997605,0.221342364828,-54.2543116601,-18.8173950807,0.322535806545,0.301158847736,0.308816085534,-0.00325631026018,0.066383331405,-16.2762983516,-5.64522095432,0.0967638512342,0.0902899432121,0.0926745528161,3.81468089472E-6,-0.0000201336952159,-0.0000272699599009,9.53674316406E-7,1.90734863281E-6,9.53674316406E-7,0.0000147819519043,0,0,0,0,0,0,0,-0.00438226619735,0.0000918944715522,0.0557971261442,0.000051141170843,-0.0000520465837326,-0.000267563533271,7.02519901097E-6,0,0,0,0,0,0,0,
8.68,-0.000791412686327,0.0111182726483,-2.71128800969,-0.940903247637,0.016032699332,0.0153557076948,0.0153144165914,-0.0352037577211,0.220178684103,-54.2926736198,-18.8184526727,0.324665469106,0.337247727235,0.310124001081,-0.0107225898496,0.0660353821571,-16.2883596978,-5.64553903281,0.0974330697524,0.101425431282,0.0930691642347,2.26496285904E-6,-0.0000257593001152,-0.0000471651219414,9.53674316406E-7,1.90734863281E-6,-5.95130177317E-6,0.0000109672546387,0,0,0,0,0,0,0,-0.00169725506566,-0.0000290352545562,-0.0589662753046,-0.00013719056733,-0.0000103394268081,-0.000337136443704,-0.0000603556400165,0,0,0,0,0,0,0,
8.72,-0.000466078515534,0.0110672451634,-2.7128174157,-0.940903962893,0.0160412347171,0.015289430578,0.0154153630178,-0.0554276927448,0.225608008371,-53.9802034742,-18.8181920943,0.321084082814,0.306509552672,0.309160212601,-0.0170125255104,0.0677179283873,-16.1917598352,-5.64545856861,0.0963273864147,0.0919588736441,0.0927551717157,-1.78788809535E-7,-0.0000239125147345,-0.0000752041814849,5.72204589844E-6,3.33786010742E-6,9.05990600586E-6,6.67572021484E-6,0,0,0,0,0,0,0,0.00969682633877,-0.000322523643263,-0.0185816921294,-0.000396820832975,0.000168308382854,-0.000463800824946,0.000142334029078,0,0,0,0,0,0,0,
8.76,-0.000491982584343,0.0097811164051,-2.71129922456,-0.94088646297,0.0161192096368,0.0152192401483,0.0154607579152,0.00266042719616,0.206157283756,-54.1971218798,-18.826475621,0.325944384455,0.306687022242,0.309038818778,0.000902295482874,0.061934976424,-16.2588960422,-5.64801557264,0.0978129836009,0.0920252918332,0.0927101761374,-0.0000191331237147,-0.0000701874305378,-0.0000859673891682,2.86102294922E-6,-2.97608539768E-6,7.15255737305E-6,4.29153442383E-6,0,0,0,0,0,0,0,0.00728556979448,0.000751661718823,-0.0793651044369,-0.000283536617644,-0.000653110444546,-0.000871558149811,0.000165962381288,0,0,0,0,0,0,0,
8.8,-0.000444418361393,0.00985051334959,-2.71057965885,-0.940897430224,0.0161166570937,0.0151965903833,0.0155163094442,-0.0308638914857,0.197777424347,-54.1933575643,-18.8329637768,0.322002228529,0.302254449841,0.310395877249,-0.00944229681453,0.059339620282,-16.2578553058,-5.65001425947,0.0965979109474,0.0906623569703,0.093119343911,-0.0000115037064461,-0.0000139056910484,-0.0000761593473726,2.38418579102E-6,-2.93609900837E-6,6.67572021484E-6,1.43051147461E-6,0,0,0,0,0,0,0,0.0067600114271,-0.00111861689948,-0.000733829336241,-0.000382832600735,-0.000399864773499,-0.000977833056822,0.000141956843436,0,0,0,0,0,0,0,
8.84,-0.000480157164019,0.0101679259612,-2.71126990481,-0.940936816973,0.0161268849834,0.0153380202844,0.0155597044286,-0.0186436991971,0.205701143465,-54.1645112642,-18.8187223581,0.322639889037,0.306475636814,0.312474671547,-0.0056684477251,0.0617298649082,-16.248845989,-5.64561659092,0.0967928182892,0.0919403179702,0.093753072989,-0.0000136494581966,5.24520874023E-6,-0.0000799794361228,4.76837158203E-6,-3.80294864044E-6,5.24520874023E-6,-1.93897676581E-6,0,0,0,0,0,0,0,-0.00390973687172,-0.000434316229075,0.0593515001237,0.0000541218323633,0.00025253923377,-0.00154372304678,0.000200798851438,0,0,0,0,0,0,0,
8.88,-0.000230610436209,0.0102451258971,-2.71174927998,-0.941111959262,0.0161994302499,0.0152301597192,0.0155521840295,-0.026226936754,0.201612044692,-54.2139588845,-18.8198736442,0.323839961725,0.315713608203,0.309968362042,-0.00804820375978,0.0604561927972,-16.2640124427,-5.64594238041,0.0971507498236,0.0948066692429,0.0929815476247,-8.82150652615E-6,-0.0000447524471383,-0.0000571037489863,0.0000138282775879,-5.67533061258E-6,-9.74468321147E-7,-1.81339441951E-6,0,0,0,0,0,0,0,-0.0038975821808,-0.000107208834379,-0.00518577592447,-0.0000917135621421,0.000289587653242,-0.00336393946782,-0.000711234111805,0,0,0,0,0,0,0,
8.92,-0.000348740435582,0.00980645998092,-2.71268078629,-0.941097892565,0.0161275577627,0.0154572749618,0.0156821175854,-0.0249171274044,0.194642604131,-53.9854385219,-18.8200170321,0.326346250159,0.311689039092,0.316569543845,-0.00762465754377,0.0583803929436,-16.1933967465,-5.64598893614,0.0979355008385,0.093527907893,0.0949952564213,-7.15255328032E-6,0.0000219345092773,0.0000114440917969,8.58306884766E-6,-7.56130077662E-7,-3.19525065606E-6,-7.56496001486E-6,0,0,0,0,0,0,0,0.00535084633157,0.0000209866993828,0.00338068720885,-0.0000407726038247,0.00111199892126,-0.000935479416512,9.50181856751E-7,0,0,0,0,0,0,0,
8.96,-0.000516742760008,0.0102693734941,-2.71277257744,-0.941073144717,0.0161458983021,0.0155824205454,0.0157878702589,0.0203086563634,0.209937548999,-54.0606759898,-18.8198483166,0.327037770288,0.309047077131,0.314648637947,0.00634795950537,0.0630191820256,-16.2165796673,-5.64594104017,0.0981456627885,0.0926924453577,0.0943853516571,-0.0000151991562234,0.000086784362793,0.0000667572021484,0.0000100135803223,-2.61645550381E-6,-0.0000160965646501,-0.0000118636489788,0,0,0,0,0,0,0,-0.0043710321188,-7.86927193985E-6,0.139104634523,0.0000382130383514,-4.11435030401E-6,-0.00088362331735,-0.0000505789648741,0,0,0,0,0,0,0,
9,-0.000390028128184,0.00874759538741,-2.71352049652,-0.941115201754,0.0161142997917,0.0154821349127,0.0158139785188,-0.0338911360832,0.176682606084,-54.1551303863,-18.8227984483,0.320087066401,0.307106555078,0.31354129027,-0.0103847622709,0.0530192043112,-16.245578453,-5.64684365459,0.0960077955084,0.0921108319969,0.0940395680803,-7.68902464188E-6,-0.0000485971431772,0.0000391006469727,0.0000133514404297,-1.11736176223E-6,-2.7084586236E-6,-0.0000138162595249,0,0,0,0,0,0,0,-0.000150544306962,-0.000282892608084,-0.00821872241795,0.00025332486257,0.000132302753627,-0.0000835763057694,-0.000359990168363,0,0,0,0,0,0,0,
9.04,-0.000403141323521,0.00982281147075,-2.71440193001,-0.941101135058,0.0160386438038,0.0156254094249,0.0154146189458,-0.0675473548481,0.194798134776,-54.0219710655,-18.8222249434,0.320804401462,0.321375393385,0.308397904981,-0.0207599108576,0.0584256229773,-16.2043740902,-5.64666916837,0.0962415831501,0.0964865113896,0.0925202508781,4.88756768391E-6,4.29153442383E-6,0.0000777244567871,0.0000133514404297,1.90734863281E-6,-0.000014465896129,5.24520874023E-6,0,0,0,0,0,0,0,-0.000735950190574,-0.000802312046289,0.0446453243494,0.000111575442133,-0.000598322600126,0.000999151612632,-0.000565874157473,0,0,0,0,0,0,0,
9.08,-0.000564849899773,0.00887781559062,-2.71472050492,-0.941125501437,0.0159796113636,0.015670178972,0.0154987807042,0.0128108698564,0.178421536823,-54.3412036961,-18.8231980967,0.321175823033,0.31987999802,0.308581194386,0.00404415985568,0.0535336712554,-16.3027510555,-5.64696516292,0.0963659435412,0.0960179695608,0.0925627381516,-4.17211424519E-7,5.24520874023E-6,0.0000228881835938,0.0000114440917969,3.33786010742E-6,-6.66472806188E-6,9.53674316406E-7,0,0,0,0,0,0,0,0.00400133104995,-0.0021134247072,-0.0359408520162,-0.0000140838965308,-0.0000416646944359,0.00154559512157,-0.000444487784989,0,0,0,0,0,0,0,
9.12,-0.000869434794383,0.00961276470256,-2.71351363007,-0.941169275088,0.0160932147539,0.0155454504365,0.0155866296663,-0.0372957606235,0.19168476964,-54.1396683901,-18.8219056906,0.321964303755,0.310832292335,0.312536243218,-0.0113546203932,0.0575006765219,-16.2408121486,-5.64655937541,0.0965901245322,0.0932490483973,0.0937675700477,6.49685171084E-6,0.0000424385070801,0.0000782012939453,0.0000138282775879,-3.99219572955E-7,-5.20596495335E-6,-3.43531019098E-6,0,0,0,0,0,0,0,-0.0012828221079,0.000427384045906,0.0783230811357,-0.0000562970526516,0.000146216305438,0.000379488919862,0.000146451871842,0,0,0,0,0,0,0,
9.16,-0.000717854515118,0.00995756565165,-2.71375619713,-0.941165746493,0.0161628687856,0.0153639823626,0.0157589937718,0.0109037167126,0.198405935006,-54.5105522014,-18.8243622445,0.323686984572,0.309395036002,0.314431907925,0.00348162173892,0.0595155690182,-16.3551275626,-5.64731740096,0.0971096754453,0.0928361390402,0.0943233393149,9.77516810963E-6,0.0000638961791992,0.0000739097595215,0.0000123977661133,-2.3820905426E-6,-2.33105402003E-6,-0.0000116284927572,0,0,0,0,0,0,0,-0.00526280747727,0.000942303100601,0.0790788978338,0.000241395668127,-9.0958783403E-6,0.000388577231206,-0.0000622166553512,0,0,0,0,0,0,0,
9.2,-0.000947255131562,0.00997106014323,-2.71256860827,-0.941113246722,0.0161335378835,0.0154491773054,0.0158185028222,-0.010809405991,0.19369040591,-54.6781295457,-18.8190957487,0.321840474282,0.314578779749,0.315634438271,-0.0031750243253,0.0580593651317,-16.4069951752,-5.64570231474,0.0965452232563,0.0944202608718,0.0946842013298,7.56975623517E-6,0.0000209808349609,1.43051147461E-6,0.0000104904174805,-1.4561842363E-6,-2.95999961963E-6,-0.0000138827972478,0,0,0,0,0,0,0,0.00162980926689,0.000147089958773,0.0661235377192,0.000257145264186,-0.000575075449888,-0.00124910892919,0.000139770447277,0,0,0,0,0,0,0,
9.24,-0.000817221224109,0.00984565197062,-2.7113432847,-0.941059459491,0.0160473568884,0.0156089150039,0.0158304939654,-0.0136536652276,0.191084024015,-54.4494168015,-18.8238096906,0.323874702725,0.324531741756,0.320318013014,-0.00407367657448,0.0572766320762,-16.336679633,-5.64716474467,0.0971868071922,0.097462467874,0.0961263050185,1.31128354042E-6,0.0000486373901367,-7.8054408732E-6,7.62939453125E-6,1.43051147461E-6,-8.4438970589E-6,-0.0000132983377625,0,0,0,0,0,0,0,-0.00176106090657,0.000210892074392,-0.000496509368531,0.0000764420256019,0.0000751656480134,0.00334048387595,0.000056576449424,0,0,0,0,0,0,0,
9.28,-0.00047971597621,0.0101892608268,-2.71062135227,-0.94113003139,0.0160176499334,0.0156071649366,0.0158994445978,0.0103882521894,0.203694955401,-54.286632241,-18.8224926266,0.320385483083,0.311572877393,0.317876978706,0.00328299708777,0.0611077344442,-16.2866080489,-5.64674688798,0.0961159156284,0.0934671097066,0.0953621610013,-3.03983392769E-6,-0.000085696032329,-0.0000518699453096,0.0000104904174805,2.38418579102E-6,-0.0000121779075926,-0.0000168359947565,0,0,0,0,0,0,0,0.00174200208858,-0.000170433646417,0.0208493843675,0.0000437475391664,-0.000670669716783,0.000116742885439,-0.0000209929421544,0,0,0,0,0,0,0,
9.32,-0.000431162071958,0.0108603285838,-2.71053920755,-0.94108640079,0.0160162671057,0.015478714944,0.0158796375272,-0.0859331777242,0.226032196037,-53.8941430737,-18.8187595162,0.32139649765,0.308525138504,0.318341014217,-0.0264242027863,0.0678832056809,-16.1656042465,-5.64560311738,0.0964278755912,0.0925487985481,0.0955085397956,3.63585718333E-6,-0.0000187414570973,-0.000127126593725,0.0000109672546387,1.90734863281E-6,-2.69860811386E-6,-0.0000153814016812,0,0,0,0,0,0,0,0.00511768739671,0.000116636685561,0.0518862232566,-0.000421970209572,-0.000493735074997,0.000472821760923,0.000152281951159,0,0,0,0,0,0,0,
